x,y,type,color
-24.81497830633941,-21.609534992116238,left_cone,yellow
-21.7075770632163,-20.572112476980045,left_cone,yellow
-18.818320670885345,-19.32576079834931,left_cone,yellow
-16.20172358186054,-17.74297033980293,left_cone,yellow
-13.844550199863052,-15.651929885560747,left_cone,yellow
-11.726656675845273,-13.145072686577594,left_cone,yellow
-9.777507763468071,-10.369187778242022,left_cone,yellow
-7.90409361780631,-7.433764603514668,left_cone,yellow
-6.012887466372903,-4.422008826601706,left_cone,yellow
-4.05143870484704,-1.4467629345031066,left_cone,yellow
nan,nan,left_cone,yellow
2.0347125904679273,-1.452564860579829,right_cone,orange
4.069725468527773,1.39802540493829,right_cone,blue
6.122192797541016,4.2767867829524375,right_cone,blue
8.154652384553273,7.213517740812382,right_cone,blue
10.124911252010216,10.241855206420155,right_cone,blue
11.980151620693508,13.39899785067918,right_cone,blue
13.650259352264376,16.723379517604798,right_cone,blue
15.03931146266262,20.245241584630044,right_cone,blue
16.02477589879794,23.967874350800525,right_cone,blue
13.976345477133819,25.247788883865525,right_cone,blue
16.475400101508576,27.816534679309072,right_cone,blue
16.35456814604476,31.601471555471367,right_cone,blue
15.821765888286517,35.248698218707,right_cone,blue
15.041981113987998,38.76446462627955,right_cone,blue
14.14138316599611,42.17748821630849,right_cone,blue
13.218137507938845,45.519264304178726,right_cone,blue
12.34132623533106,48.870356616540064,right_cone,blue
11.499118815444902,52.29662058560759,right_cone,blue
10.599506020064844,55.784507338123404,right_cone,blue
9.53050450897975,59.31306713297724,right_cone,blue
8.157939219072803,62.83967618811847,right_cone,blue
6.336680836052812,66.26667931301417,right_cone,blue
4.013138475526504,69.3740351709536,right_cone,blue
1.2984422292564657,72.04612610392641,right_cone,blue
-1.671222617124755,74.32581178053456,right_cone,blue
-4.801658100250332,76.27975915236127,right_cone,blue
-8.032437400118084,77.97260898940941,right_cone,blue
-11.32579326175313,79.46033927023133,right_cone,blue
-14.666912055804051,80.79189000765349,right_cone,blue
-18.045890846009144,81.99101249470213,right_cone,blue
-21.450898289580373,83.07161022162806,right_cone,blue
-24.871479698377403,84.05090165047537,right_cone,blue
-28.29893012458684,84.94842683283285,right_cone,blue
-31.73643385915994,85.78723813904853,right_cone,blue
-35.22214951556611,86.58206152311966,right_cone,blue
-38.77907979757552,87.2808286601929,right_cone,blue
-42.422418384062034,87.80695865338157,right_cone,blue
-46.15834576703216,88.0677370950909,right_cone,blue
-49.96914556024159,87.95183230385376,right_cone,blue
-53.759289243926794,87.35226443881346,right_cone,blue
-57.38178124101468,86.26685921421533,right_cone,blue
-60.80391631593457,84.80844194472522,right_cone,blue
-64.03747240456782,83.08379994451957,right_cone,blue
-67.11144261402704,81.17750140195703,right_cone,blue
-70.06118187317689,79.1539738369688,right_cone,blue
-72.94655216591833,77.04247699227851,right_cone,blue
-75.79403573831716,74.82396901953257,right_cone,blue
-78.57196021173917,72.45560897680039,right_cone,blue
-81.2349027654159,69.88987548821933,right_cone,blue
-83.71948497726929,67.07762702678066,right_cone,blue
-85.92691551309332,63.993706713769875,right_cone,blue
-87.74404026365565,60.703768715129144,right_cone,blue
-89.19135461491143,57.30158032081042,right_cone,blue
-90.35017029760091,53.854043468398324,right_cone,blue
-91.30628638704647,50.40260529309331,right_cone,blue
-92.14060726794958,46.96791343978158,right_cone,blue
-92.92795710951856,43.526060943806726,right_cone,blue
-93.67823948759937,40.05584879308916,right_cone,blue
-94.36336487421843,36.55118718298086,right_cone,blue
-94.95303478810219,33.00674553550921,right_cone,blue
-95.41366526064296,29.418626752428626,right_cone,blue
-95.70705360302493,25.785787773860978,right_cone,blue
-95.78955496999463,22.11228805831078,right_cone,blue
-95.61243254876769,18.410520599977946,right_cone,blue
-95.12427793256255,14.704391840184918,right_cone,blue
-94.27666912891864,11.036258243663159,right_cone,blue
-93.04503605859644,7.479407302340771,right_cone,blue
-91.45766386145021,4.096443101609492,right_cone,blue
-89.57029495891948,0.8987554087505223,right_cone,blue
-87.42884292864791,-2.1123445493180206,right_cone,blue
-85.06796133905384,-4.93849915216253,right_cone,blue
-82.52514741585865,-7.568942238070264,right_cone,blue
-79.86682698519245,-9.995439198254385,right_cone,blue
-77.16644684830098,-12.27402759864055,right_cone,blue
-74.48663910444564,-14.47664008523618,right_cone,blue
-71.88017410490755,-16.673968221568245,right_cone,blue
-69.37197387886582,-18.950120632302202,right_cone,blue
-66.91472602747768,-21.396296547485797,right_cone,blue
-64.41990143739426,-23.94675907550654,right_cone,blue
-61.768245729117425,-26.508299712672446,right_cone,blue
-58.797122132948445,-28.955967367255298,right_cone,blue
-55.31170125317791,-31.04117680796015,right_cone,blue
-51.369613249125244,-32.28979533402752,right_cone,blue
-47.42753429756781,-32.51083730414799,right_cone,blue
-43.68591173566495,-32.05893186604431,right_cone,blue
-40.13790980340206,-31.243710475093103,right_cone,blue
-36.73269507183937,-30.260799361764413,right_cone,blue
-33.42159743839973,-29.24266792211363,right_cone,blue
-30.10077909646815,-28.275011296046127,right_cone,blue
-26.694747114680517,-27.344585780248654,right_cone,blue
-23.21700370938277,-26.347306323394406,right_cone,blue
-19.690707274933608,-25.147288567264717,right_cone,blue
-16.176270483293518,-23.57070730051468,right_cone,blue
-12.855161723234202,-21.457875954537634,right_cone,blue
-10.015839885333923,-18.867668887317308,right_cone,blue
-7.632677958832932,-16.015497439928566,right_cone,blue
-5.562673227565634,-13.059014879556173,right_cone,blue
-3.669253190715893,-10.091983284714665,right_cone,blue
-1.8378066651760312,-7.173135923534394,right_cone,blue
0.0533709491708656,-4.301677592471257,right_cone,blue
nan,nan,right_cone,blue
0.0,0.0,centerline,black
2.034222109302256,2.8494819404851306,centerline,black
4.066890824976724,5.700069538266128,centerline,black
6.060072201572346,8.578337823117586,centerline,black
7.971310729228698,11.511502711940949,centerline,black
9.749150750214525,14.527109155436836,centerline,black
11.328616808858108,17.650728373562508,centerline,black
12.626749395440406,20.900637855446774,centerline,black
13.543952596707086,24.276930565433133,centerline,black
13.976345477133819,27.747788883865525,centerline,black
13.976345477133826,27.747788883865525,centerline,black
13.880148426859265,31.24475450610874,centerline,black
13.380774550645619,34.70873406289469,centerline,black
12.624689474844836,38.12673338874404,centerline,black
11.731611511141402,41.51190533532461,centerline,black
10.799505331420377,44.88663613952785,centerline,black
9.913570041495468,48.27369937549382,centerline,black
9.077990085824226,51.67361522880448,centerline,black
8.205533818530526,55.06416221369975,centerline,black
7.196870844925911,58.4163208355248,centerline,black
5.941497344270502,61.68322237770369,centerline,black
4.32320447877899,64.78481799740486,centerline,black
2.25035415615325,67.60129958904304,centerline,black
-0.23021174491665164,70.06794081754782,centerline,black
-2.999125632499897,72.20763483283694,centerline,black
-5.964588722879789,74.06670868593474,centerline,black
-9.063252047812867,75.69501790185706,centerline,black
-12.252521240826855,77.13844882216925,centerline,black
-15.503956759407945,78.4361828602838,centerline,black
-18.802792187329914,79.60834584585953,centerline,black
-22.139427962408735,80.66829441016365,centerline,black
-25.505026094108583,81.63250983679917,centerline,black
-28.891775517501657,82.51973699258983,centerline,black
-32.29297535043606,83.34997295682314,centerline,black
-35.70615272153925,84.12936078788763,centerline,black
-39.14078341674616,84.80713294489587,centerline,black
-42.604511819637075,85.31359907628072,centerline,black
-46.095260292718315,85.56853317725415,centerline,black
-49.59338582437803,85.48023269612929,centerline,black
-53.051904390421996,84.95443069373604,centerline,black
-56.40766577887968,83.96444763796978,centerline,black
-59.63066660205775,82.60084481008131,centerline,black
-62.72149932883801,80.95819065211558,centerline,black
-65.69788790034167,79.1154967774671,centerline,black
-68.58541847746704,77.136023788062,centerline,black
-71.41135634357336,75.06936427703528,centerline,black
-74.17442540155008,72.91953672694845,centerline,black
-76.84116549055756,70.65162737125951,centerline,black
-79.36701819737362,68.22824759953019,centerline,black
-81.69323974938297,65.61327383288653,centerline,black
-83.74287940151979,62.77715985345469,centerline,black
-85.44562085151688,59.72027077110299,centerline,black
-86.82246076387204,56.50261729131046,centerline,black
-87.94114745082034,53.18575541397179,centerline,black
-88.8769691507612,49.81233606173586,centerline,black
-89.70358740374277,46.41029871484915,centerline,black
-90.4844892615336,42.99741656819707,centerline,black
-91.22481450433372,39.57553030345136,centerline,black
-91.89745396086767,36.13974658287247,centerline,black
-92.47362492270693,32.686547597694656,centerline,black
-92.92200903830246,29.214545225405995,centerline,black
-93.20777977640567,25.725535474519837,centerline,black
-93.29214495052935,22.22605622026495,centerline,black
-93.13285881234714,18.72944705804224,centerline,black
-92.68637094868326,15.258115180809662,centerline,black
-91.91125093703239,11.845453385451346,centerline,black
-90.77860598981547,8.534535135034776,centerline,black
-89.30159629777982,5.361896641210386,centerline,black
-87.5300026711974,2.343472467783805,centerline,black
-85.50732028730141,-0.5130475979069438,centerline,black
-83.26812996805288,-3.2033890588368124,centerline,black
-80.8387291719296,-5.723408844564943,centerline,black
-78.2544779457088,-8.084855367359715,centerline,black
-75.57890512387186,-10.342781557040304,centerline,black
-72.87431858288868,-12.566032188317962,centerline,black
-70.198707068435,-14.823922653141288,centerline,black
-67.60808716625661,-17.17848193745477,centerline,black
-65.12713743782098,-19.648576022307594,centerline,black
-62.679572129803866,-22.151973879127333,centerline,black
-60.166341633036836,-24.58895001369619,centerline,black
-57.47963480906843,-26.831296298262387,centerline,black
-54.50832449017849,-28.67377617083246,centerline,black
-51.20330676986503,-29.795333036265518,centerline,black
-47.717622394344374,-30.027724560813823,centerline,black
-44.243110622002185,-29.621816891106825,centerline,black
-40.830972194562,-28.84169787688308,centerline,black
-37.46728058176868,-27.87115835763808,centerline,black
-34.1207421682697,-26.842418633665645,centerline,black
-30.75944534681817,-25.863339931483814,centerline,black
-27.382056318657085,-24.940920650050792,centerline,black
-24.01599100786109,-23.978420657755322,centerline,black
-20.699142169074953,-22.85970052212238,centerline,black
-17.49729557708943,-21.448234049431996,centerline,black
-14.528442652547373,-19.600423147170282,centerline,black
-11.930195042598488,-17.259799386439028,centerline,black
-9.679667317339103,-14.58028506325308,centerline,black
-7.6700904955168525,-11.714101328899098,centerline,black
-5.786673404261101,-8.762873944114666,centerline,black
-3.925347065774467,-5.79757237506805,centerline,black
-1.9990338778380874,-2.8742202634871816,centerline,black
0.0,0.0,centerline,black
