x,y,type,color
-75.73533646807785,-58.35209130918508,left_cone,yellow
-76.8037445708983,-54.95307151563769,left_cone,yellow
-77.92188969576156,-51.48241262387899,left_cone,yellow
-78.96921986118952,-47.90446831234921,left_cone,yellow
-79.81295795975163,-44.21706609620153,left_cone,yellow
-80.35640827835294,-40.46351563204395,left_cone,yellow
-80.57885466734976,-36.66831119506508,left_cone,yellow
-80.4627345699472,-32.85545391343975,left_cone,yellow
-79.98601343966958,-29.054374956769657,left_cone,yellow
-79.12593051212872,-25.30732768416032,left_cone,yellow
-77.87909063683877,-21.68348689431531,left_cone,yellow
-76.28331562421778,-18.222766618033173,left_cone,yellow
-74.38548266249693,-14.939590137978787,left_cone,yellow
-72.22562809738035,-11.840774284378782,left_cone,yellow
-69.83606570344523,-8.929583549241123,left_cone,yellow
-67.2479732844156,-6.2142215209147675,left_cone,yellow
-64.50238278644018,-3.6993453127466487,left_cone,yellow
-61.64351903125882,-1.3638834428562685,left_cone,yellow
-58.71132928455492,0.8242038466217396,left_cone,yellow
-55.739713135058125,2.9025647324537904,left_cone,yellow
-52.74726777608015,4.916606917266016,left_cone,yellow
-49.70539454565115,6.918079742068185,left_cone,yellow
-46.57313015993211,8.871123662841498,left_cone,yellow
-43.310485602843514,10.707870136655856,left_cone,yellow
-39.88297778477742,12.347999676250566,left_cone,yellow
-36.27252325434244,13.695299489488717,left_cone,yellow
-32.51252700858122,14.642408424375517,left_cone,yellow
-28.67015984768144,15.134312927253987,left_cone,yellow
-24.792800336227526,15.169935604622019,left_cone,yellow
-20.925628125971176,14.739786196238981,left_cone,yellow
-17.121603022623045,13.822903511622517,left_cone,yellow
-13.46357984267202,12.400208555886703,left_cone,yellow
-10.11066243270264,10.53687632551715,left_cone,yellow
-7.066562026566785,8.419972347649198,left_cone,yellow
-4.22933573815701,6.228390492875225,left_cone,yellow
-1.4923342525269176,4.104141376473522,left_cone,yellow
nan,nan,left_cone,yellow
-1.2397378900439808,-2.170956002315408,right_cone,orange
2.0794453084334217,-4.053505617038072,right_cone,blue
5.453451252929948,-5.574094547031136,right_cone,blue
8.78574817957236,-6.890019623908401,right_cone,blue
12.001001626287882,-8.154193721776325,right_cone,blue
15.014220835137925,-9.505024177719221,right_cone,blue
17.75517226249636,-11.100740580656995,right_cone,blue
20.20767456571704,-13.130321734671096,right_cone,blue
22.340675714379614,-15.569623065440151,right_cone,blue
24.152423987878603,-18.332026993216708,right_cone,blue
25.668534910753905,-21.32930019777305,right_cone,blue
26.927396377485977,-24.49342779095447,right_cone,blue
27.970573296066096,-27.77433939660908,right_cone,blue
28.83686529916616,-31.136618338382036,right_cone,blue
29.5599231453874,-34.55757581487423,right_cone,blue
30.16967364450507,-38.02124363561892,right_cone,blue
30.692355473263138,-41.5173948829929,right_cone,blue
36.13472354712728,-44.74519299070056,right_cone,blue
31.150796867559876,-45.02822700019986,right_cone,blue
31.54827219865901,-48.50449813005136,right_cone,blue
31.828705725512314,-51.92805695104994,right_cone,blue
31.912944406676548,-55.279638392774864,right_cone,blue
31.710754523901112,-58.51818671295401,right_cone,blue
31.12120240780133,-61.582448765080116,right_cone,blue
30.008675444050166,-64.4439902059773,right_cone,blue
28.261532812489598,-67.10366311474526,right_cone,blue
26.019568412458373,-69.53494303563079,right_cone,blue
23.44796507147486,-71.76492539766363,right_cone,blue
20.662399859107524,-73.84978232076132,right_cone,blue
17.740745856632937,-75.8544000281013,right_cone,blue
14.756641580261835,-77.83540177774121,right_cone,blue
11.764943351243392,-79.82214488126844,right_cone,blue
8.774642792220344,-81.82510810446631,right_cone,blue
5.792422217208915,-83.85352971704269,right_cone,blue
2.8254859789163236,-85.91584543324272,right_cone,blue
-0.09857730587541624,-88.00399173711314,right_cone,blue
-2.9507811360705554,-90.06210081307727,right_cone,blue
-5.777430566510236,-91.99826971815006,right_cone,blue
-8.619208680035785,-93.70702303684835,right_cone,blue
-11.496763301927436,-95.06564701869412,right_cone,blue
-14.468901793211831,-95.94171691428673,right_cone,blue
-17.688465004140514,-96.2220630674802,right_cone,blue
-21.08806494357509,-96.02731837777442,right_cone,blue
-24.60665772716445,-95.57133238741505,right_cone,blue
-28.24300143108847,-95.05245992571786,right_cone,blue
-31.99798840826555,-94.66257567497219,right_cone,blue
-35.72967670783772,-94.56402545630533,right_cone,blue
-39.35167660912018,-94.68553867553865,right_cone,blue
-42.85730370336922,-94.86403272672132,right_cone,blue
-46.238302384429744,-94.94665997813077,right_cone,blue
-49.471283783655466,-94.78389891944512,right_cone,blue
-52.539461915642185,-94.22075870002081,right_cone,blue
-55.47199676180154,-93.09264783510619,right_cone,blue
-58.20516076027905,-91.4365248819689,right_cone,blue
-60.67547442563255,-89.35723297642606,right_cone,blue
-62.83818828661911,-86.94232793684023,right_cone,blue
-64.65260711904752,-84.26450123586831,right_cone,blue
-66.08127575601264,-81.36200645895394,right_cone,blue
-67.113368856702,-78.21008632703258,right_cone,blue
-67.82182456431352,-74.86296623808258,right_cone,blue
-68.3261310894112,-71.37599245477938,right_cone,blue
-68.76122887451137,-67.77931187487076,right_cone,blue
-69.27339184540674,-64.0911388811136,right_cone,blue
-70.00291974522627,-60.40725783797302,right_cone,blue
-70.9654542761942,-56.85268346755188,right_cone,blue
-72.0449868536863,-53.41872312336322,right_cone,blue
-73.12488049325628,-50.07219891274166,right_cone,blue
-74.09761144497526,-46.778665736819036,right_cone,blue
-74.86627395453402,-43.48883718128233,right_cone,blue
-75.36574755105764,-40.1580561338577,right_cone,blue
