x,y,type,color
-29.97641997284817,-6.202487772465505,left_cone,yellow
-29.391482278080584,-7.699511576484293,left_cone,yellow
-28.954217316551887,-8.735114583712514,left_cone,yellow
-28.844354456672786,-9.213161441840786,left_cone,yellow
-28.651901203011434,-9.55163308899223,left_cone,yellow
-27.68971334966562,-9.694807537069032,left_cone,yellow
-26.161557025147403,-9.552322508139973,left_cone,yellow
-24.255379750703362,-9.279980556665334,left_cone,yellow
-22.04016438591816,-9.131670446423575,left_cone,yellow
-19.659175591917926,-9.45689239879176,left_cone,yellow
-17.628834747601303,-10.335693292820563,left_cone,yellow
-15.985711949229804,-11.496762636209818,left_cone,yellow
-14.598403227963068,-12.734147985288995,left_cone,yellow
-13.391139584361962,-13.887234221861512,left_cone,yellow
-12.356902019348688,-14.811555535659704,left_cone,yellow
-11.537195589792386,-15.429364417597515,left_cone,yellow
-10.754106747401064,-15.797949292841686,left_cone,yellow
-9.721082796464191,-15.8819098056639,left_cone,yellow
-8.523632845675875,-15.642393654087918,left_cone,yellow
-7.304946654685677,-15.107442633899325,left_cone,yellow
-6.196616021207023,-14.348522134110807,left_cone,yellow
-5.3031316384781055,-13.464532044378261,left_cone,yellow
-4.652094480000856,-12.463070919119193,left_cone,yellow
-4.2254141048036775,-11.22252410112381,left_cone,yellow
-3.9953230637827426,-9.742339001110205,left_cone,yellow
-3.907583351480345,-8.06882687889472,left_cone,yellow
-3.8781496286962804,-6.247167154765032,left_cone,yellow
-3.795990770091049,-4.306696876335115,left_cone,yellow
-3.5176899609634935,-2.27915244155887,left_cone,yellow
-2.9344794743939864,-0.34608565515597256,left_cone,yellow
2.088618514837054,-1.3739260167417524,right_cone,orange
2.820277110641226,-0.2393708099925722,right_cone,blue
3.751221997770898,0.9174546913812489,right_cone,blue
4.8445270896139245,2.108314638892395,right_cone,blue
6.055908544860298,3.351389001061368,right_cone,blue
7.337556544399366,4.671968275085134,right_cone,blue
8.638701297743665,6.101225427231838,right_cone,blue
7.739689510757666,12.821392579072938,right_cone,yellow
11.066378050191098,9.41406669840029,right_cone,blue
12.052445431752082,11.30916385562192,right_cone,blue
12.818838175546837,13.329485105972509,right_cone,blue
13.318807976607989,15.445435961153313,right_cone,blue
13.488493494730724,17.627104907159833,right_cone,blue
13.24138656727437,19.828480343641367,right_cone,blue
12.504007759496359,21.919483449202286,right_cone,blue
11.343131241851951,23.70838432820256,right_cone,blue
9.886262307260733,25.191927177283656,right_cone,blue
8.224156135749315,26.414349236752283,right_cone,blue
6.422249935132141,27.41280793923945,right_cone,blue
4.536219613904601,28.212443175876004,right_cone,blue
2.639792893245575,28.82408981322826,right_cone,blue
0.8388055790630697,29.267815560567158,right_cone,blue
-0.8271789810959755,29.61858723055824,right_cone,blue
