x,y,type,color
43.98748938460996,16.77448982700184,right_cone,blue
43.17745292780495,18.501575433561058,right_cone,blue
42.24726534094643,20.119471616101812,right_cone,blue
41.22810971341436,21.631430891324154,right_cone,blue
40.18302849729141,23.00773045732506,right_cone,blue
39.17826923779064,24.270354417752323,right_cone,blue
38.25843821472763,25.477973105061707,right_cone,blue
37.45141533766436,26.690843680464813,right_cone,blue
36.76233102746578,28.013273317543465,right_cone,blue
36.172157881779455,29.649517916666912,right_cone,blue
35.64464595805641,31.53194488909473,right_cone,blue
35.088547465842176,33.52756743301508,right_cone,blue
34.33469604447349,35.5627368931382,right_cone,blue
33.002523579814536,37.55529532888718,right_cone,blue
30.81970449714555,38.85350353402644,right_cone,blue
28.75051918917961,39.009060860394676,right_cone,blue
26.924065349873896,38.643857896485855,right_cone,blue
25.19030021019408,38.078613908392406,right_cone,blue
23.567017818430863,37.50959783187105,right_cone,blue
22.18312271727531,37.09459301091901,right_cone,blue
21.149136233151285,36.89420544622041,right_cone,blue
20.103649819070835,37.01927942314188,right_cone,blue
18.862279136882023,37.5631680800447,right_cone,blue
17.43587211529051,38.43938143897763,right_cone,blue
15.791045928188733,39.48245568134636,right_cone,blue
13.835968315708556,40.46854811026859,right_cone,blue
11.619616251029441,41.07661432043221,right_cone,blue
9.370014068970459,41.15528773513997,right_cone,blue
7.167917945269522,40.78789319595282,right_cone,blue
5.063556787207285,40.04291673257801,right_cone,blue
3.1093236764943395,38.96116216206143,right_cone,blue
1.3766676187844333,37.56778054527675,right_cone,blue
-0.005257761631250801,35.95808459118126,right_cone,blue
-1.031750314951228,34.24328083784302,right_cone,blue
-1.7830921731385225,32.48853499634584,right_cone,blue
-2.342626609514049,30.733310629800368,right_cone,blue
-2.78427722242389,29.00505179650444,right_cone,blue
-3.1708809731069496,27.32924783591316,right_cone,blue
-3.5552090312015685,25.73301400285849,right_cone,blue
-3.980521229686227,24.243522694456754,right_cone,blue
-4.481824613858865,22.8817498241582,right_cone,blue
-5.098487714708082,21.64443973164618,right_cone,blue
-5.970480575125181,20.416250693418757,right_cone,blue
-7.131345565028626,19.132309882069578,right_cone,blue
-8.45040498414312,17.76297435499859,right_cone,blue
-9.785780908495303,16.21095053258255,right_cone,blue
-10.928813121889215,14.299675149601315,right_cone,blue
-11.47250760487891,12.04254021820011,right_cone,blue
-11.250658372092046,9.903885020786571,right_cone,blue
-10.51847274942359,7.974671669204546,right_cone,blue
-9.449511894512646,6.202868259251707,right_cone,blue
-8.149909107918809,4.5643179132082325,right_cone,blue
-6.717193907722664,3.0744469621350254,right_cone,blue
-5.308516669104824,1.8015183915314885,right_cone,blue
-4.048160172224561,0.7124758190048921,right_cone,blue
-3.010157362102257,-0.2549244709427261,right_cone,blue
0.0,0.0,centerline,black
0.8003047663264145,-1.528825638649602,centerline,black
1.3178436863358503,-3.284378816711289,centerline,black
1.6685349045783369,-5.132491258317346,centerline,black
1.9838104382289021,-6.921334044078195,centerline,black
2.395102304462581,-8.499078254604337,centerline,black
3.033842520454389,-9.713894970506223,centerline,black
4.027901155789456,-10.41948700329971,centerline,black
5.3998452225781985,-10.633093590223654,centerline,black
7.052036464072961,-10.558633638542888,centerline,black
8.880277856250878,-10.41021186952488,centerline,black
10.780372375089001,-10.401933004437138,centerline,black
12.64813109704488,-10.74786946682561,centerline,black
14.400958760488084,-11.575996801450176,centerline,black
16.024772148862866,-12.741123673632542,centerline,black
17.51904431644628,-14.044008045694918,centerline,black
18.88324831751533,-15.285407879959442,centerline,black
20.1168572063471,-16.266081138748326,centerline,black
21.21934403721859,-16.786785784383724,centerline,black
22.191001877600403,-16.65400673457122,centerline,black
23.056512079825826,-15.844556190024528,centerline,black
23.868479200908702,-14.530261442223273,centerline,black
24.681038857882733,-12.893642674532083,centerline,black
25.548326667781584,-11.11722007031569,centerline,black
26.524478247638974,-9.38351381293876,centerline,black
27.663629214488566,-7.8750440857660156,centerline,black
29.012283185847885,-6.755131267191372,centerline,black
30.540350999728993,-5.994411442907028,centerline,black
32.17353818604158,-5.452313498914213,centerline,black
33.837015789564035,-4.986921718104428,centerline,black
35.45595485507462,-4.4563203833691905,centerline,black
36.95664995191592,-3.7213575452436967,centerline,black
38.297913880726725,-2.722873128363055,centerline,black
39.47528644673257,-1.4920521287223103,centerline,black
40.48627664522887,-0.06492356973953406,centerline,black
41.32839347151101,1.5224835251671553,centerline,black
41.99914592087441,3.234140132579702,centerline,black
42.49604298861445,5.034017229079986,centerline,black
42.816593670026535,6.886085791249931,centerline,black
42.958306960406055,8.754316795671478,centerline,black
42.918691855048436,10.602681218926493,centerline,black
42.69525734924904,12.395150037596913,centerline,black
42.69525734924905,12.39515003759692,centerline,black
42.28953568423689,14.102592190944147,centerline,black
41.719152084975356,15.723468468947498,centerline,black
41.0057550223614,17.26313762426578,centerline,black
40.17099296729201,18.72695840955781,centerline,black
39.23651439066414,20.12028957748238,centerline,black
38.226087022848176,21.451973385798805,centerline,black
37.18337978965093,22.763564422530408,centerline,black
36.16296027278005,24.114531799096866,centerline,black
35.21950750303766,25.564527819912378,centerline,black
34.40770051122591,27.173204789391157,centerline,black
33.76488390155279,28.974957330712115,centerline,black
33.23457117859857,30.86746045931381,centerline,black
32.728673806569205,32.70234242595968,centerline,black
32.1590792685078,34.33119653889208,centerline,black
31.437675047457518,35.60561610635337,centerline,black
30.476348626461466,36.377194436585896,centerline,black
29.213473224586153,36.552300074094795,centerline,black
27.698390968659353,36.266796720139624,centerline,black
26.00950174295881,35.71664251806696,centerline,black
24.225205534063875,35.09779582279364,centerline,black
22.4239023285539,34.60621498923651,centerline,black
20.68399211300823,34.43785837231242,centerline,black
19.068050796550448,34.74385975535424,centerline,black
17.553205226400465,35.433302944197706,centerline,black
16.087869808934922,36.3339385444635,centerline,black
14.620437629270546,37.27345676543357,centerline,black
13.09930177252405,38.079547816389876,centerline,black
11.473453096822068,38.58089071146584,centerline,black
9.738045892406845,38.68252560000888,centerline,black
7.966435823214969,38.41884925406371,centerline,black
6.23954742100074,37.83677847099283,centerline,black
4.638305217518452,36.983230048158745,centerline,black
3.243633744522395,35.90512078292397,centerline,black
2.123769578018546,34.647648561829314,centerline,black
1.2599493150764118,33.244224880585776,centerline,black
0.59691663353418,31.72331732786165,centerline,black
0.07929035234494464,30.11337657696918,centerline,black
-0.3483107095381719,28.442853301220616,centerline,black
-0.7412677331620721,26.740198173928235,centerline,black
-1.1549618995736388,25.033861868404266,centerline,black
-1.6447743898197693,23.352295057960973,centerline,black
-2.2660863849473536,21.72394841591062,centerline,black
-3.074279066003278,20.177272615565442,centerline,black
-4.117325139755486,18.73821167946236,centerline,black
-5.333171363408546,17.395482446591895,centerline,black
-6.5754871720571835,16.109286597916594,centerline,black
-7.695798266547303,14.839100483795857,centerline,black
-8.545630347724757,13.544400454589102,centerline,black
-8.976551510575597,12.1846780924988,centerline,black
-8.894215990360028,10.738857656013101,centerline,black
-8.364307354710789,9.243360540528732,centerline,black
-7.481965473063415,7.745191532577478,centerline,black
-6.342330214853405,6.291355418691088,centerline,black
-5.040541449516265,4.928856985401304,centerline,black
-3.670485174607286,3.690129739330226,centerline,black
-2.318279274681789,2.517333730397535,centerline,black
-1.0670705959800841,1.3181024898309524,centerline,black
